episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,146.0,1.9273787140554384,0.9049800725461349,-26.96501757386915,20.55744230747223,1.4,[20.55744230747223, 1.4],0.1,False,True,93.43048505492676,110,17.709159380834848,17.42,in_progress,0.0
0,147.0,2.0276130687208465,0.8754451436886704,-22.927938317137215,17.16931164264679,1.4,[17.16931164264679, 1.4],0.5,False,True,94.01447136298549,111,17.709159380834848,17.481,in_progress,0.0
0,148.0,2.1292515546022828,0.8551853395190853,-18.489160294246094,21.19330644607544,1.4,[21.19330644607544, 1.4],0.5,False,True,94.66197715761024,112,17.709159380834848,17.553,in_progress,0.0
0,149.0,2.2295251165996506,0.842306492558567,-14.316633679974647,30.0,1.4,[30.0, 1.4],0.5,False,True,95.29236038888801,112,17.709159380834848,17.624,in_progress,0.0
0,150.0,2.3310070274674306,0.8379016002809676,-9.918173521646,20.942587852478027,1.4,[20.942587852478027, 1.4],0.5,False,True,95.91703495221965,113,17.709159380834848,17.688,in_progress,0.0
0,151.0,2.4320613652967222,0.8399783430298527,-5.819305894549038,-2.734616696834564,1.4,[-2.734616696834564, 1.4],0.5,False,True,96.48772791347545,114,17.709159380834848,17.761,in_progress,0.0
0,152.0,2.5355803098252117,0.8365775813101858,-4.3510876558252685,-7.9814037680625916,1.4,[-7.9814037680625916, 1.4],0.5,False,True,97.06802696198542,115,17.709159380834848,17.823,in_progress,0.0
0,153.0,2.6212380614099215,0.8278693441877217,-4.837770164923379,-3.860935717821121,1.4,[-3.860935717821121, 1.4],0.5,False,True,97.53680618702354,115,17.709159380834848,17.89,in_progress,0.0
0,154.0,2.721275709469445,0.8143263957885712,-5.880525886687023,-1.244751289486885,1.4,[-1.244751289486885, 1.4],0.5,False,True,98.1004295752997,116,17.709159380834848,17.955,in_progress,0.0
0,155.0,2.815371463101887,0.8022609461606728,-6.355938608546322,3.78919780254364,1.4,[3.78919780254364, 1.4],0.5,False,True,98.62000751294948,116,17.709159380834848,18.024,in_progress,0.0
0,156.0,2.912253885288722,0.7946959537649266,-5.661490123723824,3.901754915714264,1.4,[3.901754915714264, 1.4],0.5,False,True,99.1649485898656,117,17.709159380834848,18.086,in_progress,0.0
0,157.0,3.007394873005397,0.7881866522242345,-5.030224059419008,0.3154248185455799,1.4,[0.3154248185455799, 1.4],0.5,False,True,99.70231867929952,118,17.709159380834848,18.154,in_progress,0.0
0,158.0,3.1018338094735913,0.7826156202513656,-4.465614830141603,-2.4640797078609467,1.4,[-2.4640797078609467, 1.4],0.5,True,True,100,0,17.709159380834848,18.212,lap_complete,0.0
1,1.0,3.1999434284048904,0.6831652571050019,0.1892307395377879,26.793004274368286,1.4,[26.793004274368286, 1.4],0.0,False,True,0.7917418829611673,1,17.709159380834848,18.354,prepare,0.0
1,2.0,3.200227510564756,0.6834120877946379,0.22061765983589826,30.0,1.4,[30.0, 1.4],1.0,False,True,0.7933504867938708,1,17.709159380834848,18.418,in_progress,0.0
1,3.0,3.207809620034076,0.6854884312536622,0.6585348762738715,30.0,1.4,[30.0, 1.4],1.0,False,True,0.8362023912176043,1,17.709159380834848,18.488,in_progress,0.0
1,4.0,3.228171707504951,0.6985401005589238,3.7387913484508837,3.7498296797275543,1.4,[3.7498296797275543, 1.4],1.0,False,True,0.9512734591202755,1,17.709159380834848,18.554,in_progress,0.0
1,5.0,3.264018020189332,0.7111122301734234,6.156652626956045,-20.253185033798218,1.4,[-20.253185033798218, 1.4],1.0,False,True,1.1537987291564256,1,17.709159380834848,18.617,in_progress,0.0
1,6.0,3.311613583385905,0.7132105266927107,5.430930441175433,-15.43061077594757,1.4,[-15.43061077594757, 1.4],1.0,False,True,1.4225789663890294,2,17.709159380834848,18.687,in_progress,0.0
1,7.0,3.376576417513596,0.7024059090696054,1.5109351095204058,1.6047798469662666,1.4,[1.6047798469662666, 1.4],1.0,False,True,1.7891796533051465,2,17.709159380834848,18.753,in_progress,0.0
1,8.0,3.4428364979564314,0.69471439307276,-0.642648717677277,30.0,1.4,[30.0, 1.4],1.0,False,True,2.163325748428945,3,17.709159380834848,18.822,in_progress,0.0
1,9.0,3.5214710792537884,0.6999345357082373,0.6578742321927562,27.299187183380127,1.4,[27.299187183380127, 1.4],1.0,False,True,2.6073798620043154,3,17.709159380834848,18.89,in_progress,0.0
1,10.0,3.599509327555185,0.7231249379672928,5.563295092768268,-20.09635090827942,1.4,[-20.09635090827942, 1.4],1.0,False,True,3.048097656348476,4,17.709159380834848,18.954,in_progress,0.0
1,11.0,3.6802564466292194,0.7475032850194655,9.279710933516876,-30.0,1.4969164997339248,[-30.0, 1.4969164997339248],1.0,False,True,3.504106627203956,4,17.709159380834848,19.018,in_progress,0.0
1,12.0,3.770967479428362,0.7552928342676667,7.6756750350507845,-30.0,1.590686857700348,[-30.0, 1.590686857700348],1.0,False,True,4.016349674133539,5,17.709159380834848,19.086,in_progress,0.0
1,13.0,3.8614952524329214,0.7473087385675853,3.297327453565355,-26.0945463180542,1.4,[-26.0945463180542, 1.4],1.0,False,True,4.527515286762215,5,17.709159380834848,19.154,in_progress,0.0
1,14.0,3.952594882761279,0.7276591251885322,-2.082119598551822,-3.8692300021648407,1.4,[-3.8692300021648407, 1.4],1.0,False,True,5.041897633673046,6,17.709159380834848,19.225,in_progress,0.0
1,15.0,4.050320079115903,0.7072746229126698,-5.608861669639283,30.0,1.4,[30.0, 1.4],1.0,False,True,5.5936916972829,7,17.709159380834848,19.286,in_progress,0.0
1,16.0,4.139384599464338,0.6977515450185474,-5.770650541202978,30.0,1.4503865212202072,[30.0, 1.4503865212202072],1.0,False,True,6.096602607852974,7,17.709159380834848,19.357,in_progress,0.0
1,17.0,4.236148014893797,0.7059855866485942,-1.8872274974208256,30.0,1.4,[30.0, 1.4],1.0,False,True,6.643022231067889,8,17.709159380834848,19.417,in_progress,0.0
1,18.0,4.335093141243461,0.7271797270760267,3.269602795313223,-17.918806672096252,1.4,[-17.918806672096252, 1.4],1.0,False,True,7.201788856274402,9,17.709159380834848,19.483,in_progress,0.0
1,19.0,4.4314401360091,0.7462779075029283,6.4097227061259145,-20.13706862926483,1.465095156431198,[-20.13706862926483, 1.465095156431198],1.0,False,True,7.7458779637191,9,17.709159380834848,19.556,in_progress,0.0
1,20.0,4.533874474173873,0.7507387835571413,4.891182286057198,-20.639321208000183,1.4658927381038664,[-20.639321208000183, 1.4658927381038664],1.0,False,True,8.32431263605233,10,17.709159380834848,19.62,in_progress,0.0
1,21.0,4.639242122575105,0.747479108986235,2.328254051162529,-24.49172616004944,1.4,[-24.49172616004944, 1.4],1.0,False,True,8.919299899777238,11,17.709159380834848,19.688,in_progress,0.0
1,22.0,4.741762569879521,0.7400447604054601,-0.11335777423961198,-23.873190879821777,1.4,[-23.873190879821777, 1.4],1.0,False,True,9.498201853146249,11,17.709159380834848,19.754,in_progress,0.0
1,23.0,4.841201108411202,0.7244184658098427,-3.3742542244954783,6.76113098859787,1.4,[6.76113098859787, 1.4],1.0,False,True,10.059676952452474,12,17.709159380834848,19.819,in_progress,0.0
1,24.0,4.946989803315937,0.7067687619143677,-5.7277715007992915,30.0,1.4,[30.0, 1.4],1.0,False,True,10.65700622699479,13,17.709159380834848,19.89,in_progress,0.0
1,25.0,5.037110861697823,0.7032567005763573,-4.55654492172754,29.820018410682678,1.4,[29.820018410682678, 1.4],1.0,False,True,11.16588967748704,13,17.709159380834848,19.954,in_progress,0.0
1,26.0,5.13141388072947,0.7139869567937461,-0.5795160148705784,4.502516537904739,1.4,[4.502516537904739, 1.4],1.0,False,True,11.698420848132551,14,17.709159380834848,20.019,in_progress,0.0
1,27.0,5.227178491299416,0.7298597943912793,2.986585642295436,-30.0,1.4,[-30.0, 1.4],1.0,False,True,12.23920252781638,14,17.709159380834848,20.084,in_progress,0.0
1,28.0,5.320195063994702,0.7378593317296198,3.748579762679024,-30.0,1.4,[-30.0, 1.4],1.0,False,True,12.764506293596828,15,17.709159380834848,20.153,in_progress,0.0
1,29.0,5.412606235416037,0.7321273925824551,1.1699973605393246,-30.0,1.4,[-30.0, 1.4],1.0,False,True,13.28631869529477,16,17.709159380834848,20.224,in_progress,0.0
1,30.0,5.509269736809888,0.7137894433228951,-3.20274775205643,6.449303179979324,1.4,[6.449303179979324, 1.4],1.0,False,True,13.83228115313,16,17.709159380834848,20.29,in_progress,0.0
1,31.0,5.596259062451696,0.690397218720938,-7.264298295540503,30.0,1.4,[30.0, 1.4],1.0,False,True,14.32329805085839,17,17.709159380834848,20.356,in_progress,0.0
1,32.0,5.689755688802954,0.6788958551733445,-7.26986259518223,30.0,1.4,[30.0, 1.4],1.0,False,True,14.851214115511718,18,17.709159380834848,20.423000000000002,in_progress,0.0
1,33.0,5.784642242052583,0.6826763268877395,-3.80972107232829,30.0,1.4,[30.0, 1.4],1.0,False,True,15.387049475209317,18,17.709159380834848,20.484,in_progress,0.0
1,34.0,5.880131113503464,0.7020685699565614,1.7273575997440174,30.0,1.4,[30.0, 1.4],1.0,False,True,15.925743830547908,19,17.709159380834848,20.554,in_progress,0.0
1,35.0,5.9692383758741965,0.732611949141704,7.803037324265638,19.51176881790161,1.4,[19.51176881790161, 1.4],1.0,False,True,16.427066495695783,19,17.709159380834848,20.62,in_progress,0.0
1,36.0,6.055096202789506,0.7744201713668354,14.239426140574004,-8.879713118076324,1.4,[-8.879713118076324, 1.4],0.5,False,True,16.92754204032032,20,17.709159380834848,20.687,in_progress,0.0
1,37.0,6.139862632897208,0.8174348699497543,18.69911539000088,-22.560834288597107,1.4,[-22.560834288597107, 1.4],0.5,False,True,17.412255239271047,21,17.709159380834848,20.756,in_progress,0.0
1,38.0,6.228425936300633,0.8471255352230437,18.645609825634722,-16.63320243358612,1.4720494002103806,[-16.63320243358612, 1.4720494002103806],0.5,False,True,17.96784072089381,21,17.709159380834848,20.819,in_progress,0.0
1,39.0,6.32638692840693,0.8693650053625981,16.472074150573462,30.0,1.475070622563362,[30.0, 1.475070622563362],0.5,False,True,18.529483784483165,22,17.709159380834848,20.891,in_progress,0.0
1,40.0,6.4224423988623585,0.8949297592221237,15.857474616775015,30.0,1.4,[30.0, 1.4],0.5,False,True,19.1383751064675,23,17.709159380834848,20.956,in_progress,0.0
1,41.0,6.518935240326573,0.9327182385753067,17.977828331589325,30.0,1.6313735365867614,[30.0, 1.6313735365867614],0.1,False,True,19.93874608067694,24,17.709159380834848,21.021,in_progress,0.0
1,42.0,6.615677965896107,0.9831492622491489,21.821397993022167,30.0,1.7650693535804747,[30.0, 1.7650693535804747],0.1,False,True,20.747991736009617,25,17.709159380834848,21.089,in_progress,0.0
1,43.0,6.705816633062718,1.0487368112291056,27.683516658084415,30.0,1.842960050702095,[30.0, 1.842960050702095],0.1,False,True,21.486497205444092,25,17.709159380834848,21.151,in_progress,0.0
1,44.0,6.789013606369601,1.1297375140987564,34.84630124804258,30.0,1.8481994688510894,[30.0, 1.8481994688510894],0.1,False,True,22.29481543207,26,17.709159380834848,21.22,in_progress,0.0
1,45.0,6.860089767053555,1.221223504652678,42.3558181849538,30.0,1.8409247905015944,[30.0, 1.8409247905015944],0.1,False,True,23.214006555949705,27,17.709159380834848,21.291,in_progress,0.0
1,46.0,6.923425000639075,1.3282705765059621,50.37962776008128,30.0,1.6312293410301208,[30.0, 1.6312293410301208],0.1,False,True,24.098710321064424,28,17.709159380834848,21.35,in_progress,0.0
1,47.0,6.9769939735606785,1.445754668154946,57.8594995305016,30.0,1.729963555932045,[30.0, 1.729963555932045],0.1,False,True,24.98714617804062,30,17.709159380834848,21.421,in_progress,0.0
1,48.0,7.0162358816273525,1.5570177053617016,63.54265339671166,30.0,1.8322985291481018,[30.0, 1.8322985291481018],0.1,False,True,25.81627731534189,30,17.709159380834848,21.488,in_progress,0.0
1,49.0,7.044262462570401,1.674305636886671,69.29935858184784,30.0,2.025156018137932,[30.0, 2.025156018137932],0.1,False,True,26.771150332541392,32,17.709159380834848,21.554,in_progress,0.0
1,50.0,7.057240666889603,1.795663050855337,75.87996762114427,30.0,2.2947547234594823,[30.0, 2.2947547234594823],0.1,False,True,27.707608875083032,33,17.709159380834848,21.622,in_progress,0.0
1,51.0,7.057032902810059,1.9257752182518348,82.56133508475357,30.0,2.8234103843569756,[30.0, 2.8234103843569756],0.1,False,True,28.539283071366416,34,17.709159380834848,21.69,in_progress,0.0
1,52.0,7.0391679493312225,2.0673853143409957,90.3972239677445,30.0,3.035355916619301,[30.0, 3.035355916619301],0.5,False,True,29.45878948658204,35,17.709159380834848,21.748,in_progress,0.0
1,53.0,7.00210739436486,2.212854767041682,99.94328237310827,30.0,2.6468521408736705,[30.0, 2.6468521408736705],0.5,False,True,30.429128750780343,36,17.709159380834848,21.821,in_progress,0.0
1,54.0,6.941648435402972,2.3581178850821485,112.10809961875964,30.0,2.548655444011092,[30.0, 2.548655444011092],0.5,False,True,31.481736376798896,37,17.709159380834848,21.898,in_progress,0.0
1,55.0,6.858159019716443,2.5082432607988894,125.7516887397234,30.0,2.424054257944226,[30.0, 2.424054257944226],1.0,False,True,32.44628158703924,38,17.709159380834848,21.955,in_progress,0.0
1,56.0,6.7752982657030945,2.623791914351104,137.20766618696513,30.0,2.3208399046212436,[30.0, 2.3208399046212436],1.0,False,True,33.21277132471271,39,17.709159380834848,22.024,in_progress,0.0
1,57.0,6.682964503454499,2.7295533817430226,148.63532758206594,30.0,2.4090570086613297,[30.0, 2.4090570086613297],1.0,False,True,33.9123401767276,40,17.709159380834848,22.089,in_progress,0.0
1,58.0,6.577148602096517,2.825703181676347,160.56433167920272,30.0,2.873945920169353,[30.0, 2.873945920169353],0.5,False,True,34.66123635614624,41,17.709159380834848,22.153,in_progress,0.0
1,59.0,6.466314427918173,2.904087592856831,173.12168785777718,30.0,3.3359929502010344,[30.0, 3.3359929502010344],0.5,False,True,35.27219422712762,42,17.709159380834848,22.221,in_progress,0.0
1,60.0,6.343793535741447,2.9642182730146427,-172.09780580920892,30.0,3.080027562379837,[30.0, 3.080027562379837],0.1,False,True,35.868827543433405,42,17.709159380834848,22.289,in_progress,0.0
1,61.0,6.231187562155459,2.9985107258755916,-155.80604911433767,30.0,1.4,[30.0, 1.4],0.1,False,False,36.45640249386099,43,17.709159380834848,22.353,in_progress,0.0
1,62.0,6.131437581774083,3.0120189241172484,-135.1024904244182,-14.875544607639313,1.7284507542848586,[-14.875544607639313, 1.7284507542848586],0.1,False,False,37.02121731767748,44,17.709159380834848,22.417,in_progress,0.0
1,63.0,6.048748171457668,3.0195054908496033,-114.47527534157685,-30.0,1.5421464651823042,[-30.0, 1.5421464651823042],0.1,False,False,37.44671836081253,44,17.709159380834848,22.49,in_progress,0.0
1,64.0,5.975576761274132,3.0226167548351865,-94.78652595797432,-17.491443157196045,1.6400575011968612,[-17.491443157196045, 1.6400575011968612],0.1,False,False,37.85974146051181,45,17.709159380834848,22.553,in_progress,0.0
1,65.0,5.911854543525697,3.0244923530110652,-75.58262364638308,-16.830713152885437,1.6414608418941496,[-16.830713152885437, 1.6414608418941496],0.1,False,False,38.2188269962058,45,17.709159380834848,22.621,in_progress,0.0
1,66.0,5.859946969482852,3.028185949101438,-56.41686416982184,30.0,2.2035682760179043,[30.0, 2.2035682760179043],0.1,False,False,38.51174382908529,45,17.709159380834848,22.692,in_progress,0.0
1,67.0,5.815908506077874,3.0422753348048177,-35.56903654688361,30.0,2.064928488433361,[30.0, 2.064928488433361],0.1,False,False,38.75971121768843,46,17.709159380834848,22.753,in_progress,0.0
1,68.0,5.783666000482428,3.058823669847064,-19.509461047134536,30.0,1.4,[30.0, 1.4],0.1,False,False,38.94094979011308,46,17.709159380834848,22.821,in_progress,0.0
1,69.0,5.755859176343414,3.077479374138982,-5.4513866240580855,-30.0,1.4,[-30.0, 1.4],0.1,False,False,39.098463249706185,46,17.709159380834848,22.891,in_progress,0.0
1,70.0,5.734432930378497,3.0925927788607033,5.390894266456229,-22.118879556655884,1.8467645853757857,[-22.118879556655884, 1.8467645853757857],0.1,False,False,39.2187692419682,46,17.709159380834848,22.955,in_progress,0.0
1,71.0,5.7236202117929995,3.107375103532289,12.547052917166152,-30.0,1.8652604192495346,[-30.0, 1.8652604192495346],0.1,False,False,39.27915960975041,46,17.709159380834848,23.022,in_progress,0.0
1,72.0,5.726968969520715,3.1116523695231466,13.988900844080456,-30.0,1.6932696670293808,[-30.0, 1.6932696670293808],0.1,False,False,39.26005806963897,46,17.709159380834848,23.088,in_progress,0.0
1,73.0,5.746134460557792,3.1087571748737584,12.182764932412626,-30.0,1.7786099046468733,[-30.0, 1.7786099046468733],0.1,False,False,39.15196812120861,46,17.709159380834848,23.15,in_progress,0.0
1,74.0,5.778089159102155,3.099292548676181,8.316854601028878,-30.0,1.9878326505422592,[-30.0, 1.9878326505422592],0.1,False,False,38.97043154395799,46,17.709159380834848,23.224,in_progress,0.0
1,75.0,5.823637363474166,3.083010006175488,2.9994455183423097,-21.39733850955963,1.922675034403801,[-21.39733850955963, 1.922675034403801],0.1,False,False,38.71404812401708,46,17.709159380834848,23.285,in_progress,0.0
1,76.0,5.881332324102621,3.057936835414508,-3.452047935584705,-30.0,1.7547299563884735,[-30.0, 1.7547299563884735],0.1,False,False,38.389513349920264,45,17.709159380834848,23.356,in_progress,0.0
1,77.0,5.949837427361897,3.018307704447483,-11.396411027699894,-30.0,1.9130390286445618,[-30.0, 1.9130390286445618],0.1,False,True,38.0052840803598,45,17.709159380834848,23.422,in_progress,0.0
1,78.0,6.020428181949493,2.9608251354290296,-20.833933770356303,-4.074416756629944,1.4,[-4.074416756629944, 1.4],0.5,False,True,37.609393357471575,44,17.709159380834848,23.487,in_progress,0.0
1,79.0,6.0973585765036855,2.901699096519425,-26.997806555549825,30.0,1.5940636873245237,[30.0, 1.5940636873245237],0.5,False,True,37.19985085760088,44,17.709159380834848,23.553,in_progress,0.0
1,80.0,6.178353514556844,2.85632078800628,-28.02586991355768,30.0,1.7262610346078873,[30.0, 1.7262610346078873],0.5,False,True,36.73694194369678,43,17.709159380834848,23.62,in_progress,0.0
1,81.0,6.266849221849654,2.823720219789476,-25.246809629891665,27.649149298667908,1.4,[27.649149298667908, 1.4],1.0,False,True,36.24783623377939,43,17.709159380834848,23.69,in_progress,0.0
1,82.0,6.368484891198567,2.7994819987424027,-20.70373093205384,-2.749751955270767,1.4995973229408264,[-2.749751955270767, 1.4995973229408264],1.0,False,True,35.665879480643895,42,17.709159380834848,23.752,in_progress,0.0
1,83.0,6.466997307507942,2.773261808871363,-18.569043655257108,-19.70991611480713,1.5295039445161818,[-19.70991611480713, 1.5295039445161818],1.0,False,True,35.11976439113123,41,17.709159380834848,23.83,in_progress,0.0
1,84.0,6.575437149168734,2.7324398867474917,-19.520323917600802,-25.57922065258026,1.5868923991918562,[-25.57922065258026, 1.5868923991918562],1.0,False,True,34.487387150414406,41,17.709159380834848,23.888,in_progress,0.0
1,85.0,6.663877152558058,2.688593045677,-22.10080921624677,-29.684917330741882,1.6011636912822722,[-29.684917330741882, 1.6011636912822722],1.0,False,True,33.93307966634069,40,17.709159380834848,23.955,in_progress,0.0
1,86.0,6.759355689471752,2.627502645949458,-26.50006966519398,-30.0,1.6524219572544097,[-30.0, 1.6524219572544097],1.0,False,True,33.301649347525725,39,17.709159380834848,24.03,reversed,1.9899999999999984
1,87.0,6.595223535818352,2.9070135680540425,159.65250717999461,-30.0,1.698835840821266,[-30.0, 1.698835840821266],0.0,False,True,34.7249940589202,41,17.709159380834848,24.125,pause,1.8949999999999996
1,88.0,6.595378637410804,2.9067542713941514,159.67833357903848,30.0,1.7572284698486327,[30.0, 1.7572284698486327],0.0,False,True,34.72366421162386,41,17.709159380834848,24.168,pause,1.8520000000000003
1,89.0,6.5949050053183935,2.906831018270199,159.68574830008563,30.0,1.7612844079732894,[30.0, 1.7612844079732894],0.0,False,True,34.72632273821549,41,17.709159380834848,24.213,pause,1.8069999999999986
1,90.0,6.594912057036694,2.906828904379987,159.684197020376,30.0,1.7262001395225524,[30.0, 1.7262001395225524],0.0,False,True,34.72628125164973,41,17.709159380834848,24.29,pause,1.7300000000000004
1,91.0,6.594872132030903,2.9070464632920556,159.6345026652276,30.0,1.7262880712747573,[30.0, 1.7262880712747573],0.0,False,True,34.72691935060717,41,17.709159380834848,24.352,pause,1.6679999999999993
1,92.0,6.594848533302655,2.9070371706472304,159.6342644166901,30.0,1.7287201821804046,[30.0, 1.7287201821804046],0.0,False,True,34.727026087011694,41,17.709159380834848,24.418,pause,1.6020000000000003
1,93.0,6.594951108825023,2.9068654603802013,159.66518905523884,30.0,1.7341415971517562,[30.0, 1.7341415971517562],0.0,False,True,34.72614615720797,41,17.709159380834848,24.484,pause,1.5359999999999978
1,94.0,6.5950460511400575,2.9067472636447302,159.68149736244266,30.0,1.7132195979356766,[30.0, 1.7132195979356766],0.0,False,True,34.72541160019519,41,17.709159380834848,24.552,pause,1.468
1,95.0,6.595063300101351,2.9066136521713752,159.71160330154123,30.0,1.706822547316551,[30.0, 1.706822547316551],0.0,False,True,34.72505821806673,41,17.709159380834848,24.625,pause,1.3949999999999996
1,96.0,6.595184628537327,2.9063704285695935,159.75388382257603,30.0,1.6974132865667342,[30.0, 1.6974132865667342],0.0,False,True,34.72393873172705,41,17.709159380834848,24.688,pause,1.3320000000000007
1,97.0,6.595202110051355,2.9065649672186087,159.70342198754184,30.0,1.6894690126180647,[30.0, 1.6894690126180647],0.0,False,True,34.72422769966126,41,17.709159380834848,24.75,pause,1.2699999999999996
1,98.0,6.595139263062692,2.906554822534688,159.71165705683345,30.0,1.6854073792695998,[30.0, 1.6854073792695998],0.0,False,True,34.72454059495357,41,17.709159380834848,24.818,pause,1.2019999999999982
1,99.0,6.5951016784923855,2.906502718113119,159.740263292149,30.0,1.6925823599100112,[30.0, 1.6925823599100112],0.0,False,True,34.72463742588476,41,17.709159380834848,24.879,pause,1.1409999999999982
1,100.0,6.594989898940937,2.906740643578012,159.6884476007579,30.0,1.700440141558647,[30.0, 1.700440141558647],0.0,False,True,34.725695957426325,41,17.709159380834848,24.951,pause,1.068999999999999
1,101.0,6.594946067524213,2.907015722417593,159.6278745407384,30.0,1.7107006192207335,[30.0, 1.7107006192207335],0.0,False,True,34.726467552308186,41,17.709159380834848,25.02,pause,1.0
1,102.0,6.5951420028718735,2.906468944161078,159.74283835235622,30.0,1.7045177340507507,[30.0, 1.7045177340507507],0.0,False,True,34.724357658745994,41,17.709159380834848,25.087,pause,0.9329999999999998
1,103.0,6.594983129680618,2.9070389881946466,159.61861139777625,30.0,1.7203365623950957,[30.0, 1.7203365623950957],0.0,False,True,34.72631692816358,41,17.709159380834848,25.154,pause,0.8659999999999997
1,104.0,6.595157329139836,2.9064896969484426,159.73477962526096,30.0,1.7149085134267805,[30.0, 1.7149085134267805],0.0,False,True,34.72431720331334,41,17.709159380834848,25.216,pause,0.8039999999999985
1,105.0,6.595174260959627,2.9064389781698825,159.74437855143532,30.0,1.7126919448375701,[30.0, 1.7126919448375701],0.0,False,True,34.7241280730891,41,17.709159380834848,25.29,pause,0.7300000000000004
1,106.0,6.595018290191421,2.9069491464081096,159.6306976118923,30.0,1.7220503866672514,[30.0, 1.7220503866672514],0.0,False,True,34.72595454253952,41,17.709159380834848,25.356,pause,0.6639999999999979
1,107.0,6.595221033804178,2.9064768568937205,159.72736300687902,30.0,1.7164010375738143,[30.0, 1.7164010375738143],0.0,False,True,34.72395468778801,41,17.709159380834848,25.423000000000002,pause,0.5969999999999978
1,108.0,6.5952339059698435,2.906469267322042,159.72736196600937,30.0,1.7231946885585785,[30.0, 1.7231946885585785],0.0,False,True,34.723871641279445,41,17.709159380834848,25.484,pause,0.5359999999999978
1,109.0,6.595091565784395,2.9069714113800944,159.61647684576332,30.0,1.7250294268131254,[30.0, 1.7250294268131254],0.0,False,True,34.725610195829745,41,17.709159380834848,25.574,pause,0.44599999999999795
1,110.0,6.595245478695676,2.9065989384682007,159.69028019457406,30.0,1.7182275772094726,[30.0, 1.7182275772094726],0.0,False,True,34.72406467700379,41,17.709159380834848,25.631,pause,0.38899999999999935
1,111.0,6.595033230490784,2.9069841211735086,159.61374997364274,30.0,1.7629256337881087,[30.0, 1.7629256337881087],0.0,False,True,34.72594402364007,41,17.709159380834848,25.686,pause,0.33399999999999963
1,112.0,6.595378637410804,2.9067542713941514,159.67833357903848,30.0,1.7288883477449417,[30.0, 1.7288883477449417],0.0,False,True,34.72366421162386,41,17.709159380834848,25.754,pause,0.26599999999999824
1,113.0,6.595099528955756,2.9070185013686993,159.59288418668214,30.0,1.7158926606178282,[30.0, 1.7158926606178282],0.0,False,True,34.72566038354548,41,17.709159380834848,25.824,pause,0.19599999999999795
1,114.0,6.595104312066253,2.90598993257042,159.84077931216504,30.0,1.7036269009113312,[30.0, 1.7036269009113312],0.0,False,True,34.72361778435613,41,17.709159380834848,25.886,pause,0.13400000000000034
1,115.0,6.594838407416966,2.9070450232090574,159.61230081783054,30.0,1.7194230109453201,[30.0, 1.7194230109453201],0.0,False,True,34.72709510702695,41,17.709159380834848,25.953,pause,0.06700000000000017
1,116.0,6.594832485122979,2.9071126678643724,159.60005445612077,30.0,1.7212911695241928,[30.0, 1.7212911695241928],0.0,False,True,34.72725913461826,41,17.709159380834848,26.021,pause,-0.0010000000000012221
1,117.0,6.595015861261433,2.9063348249231558,159.77866117589122,30.0,1.7066218376159668,[30.0, 1.7066218376159668],0.5,False,True,34.724762571852494,41,17.709159380834848,26.091,in_progress,0.0
1,118.0,6.588729086793762,2.9069985024107625,160.12941056295864,30.0,1.7058604300022124,[30.0, 1.7058604300022124],0.5,False,True,34.74022288420311,41,17.709159380834848,26.151,in_progress,0.0
1,119.0,6.567834889226353,2.9034688503344444,162.61491590992773,30.0,1.7219808548688889,[30.0, 1.7219808548688889],0.5,False,True,34.74022288420311,41,17.709159380834848,26.223,in_progress,0.0
1,120.0,6.531107588026413,2.8939155139177446,167.4319368362528,30.0,2.5742012843489643,[30.0, 2.5742012843489643],0.5,False,True,34.90224610512906,41,17.709159380834848,26.293,in_progress,0.0
1,121.0,6.478664167823796,2.8753242884338084,174.32259508371246,30.0,3.0436275094747542,[30.0, 3.0436275094747542],0.5,False,True,35.171201489474335,42,17.709159380834848,26.355,in_progress,0.0
1,122.0,6.417592009118115,2.8471628366963984,-177.87127616067846,30.0,1.9906171455979347,[30.0, 1.9906171455979347],0.5,False,True,35.477010651372865,42,17.709159380834848,26.422,in_progress,0.0
1,123.0,6.345599589159344,2.7985870898685152,-167.58091622395648,20.378639101982117,1.4,[20.378639101982117, 1.4],1.0,False,True,35.794456468709015,42,17.709159380834848,26.492,in_progress,0.0
1,124.0,6.265405703875297,2.7405709074300524,-159.08614584828294,-30.0,1.8146929025650023,[-30.0, 1.8146929025650023],1.0,False,True,36.22374055785665,43,17.709159380834848,26.556,in_progress,0.0
1,125.0,6.1986944184912725,2.6993744450909727,-155.81203696168777,-30.0,1.4,[-30.0, 1.4],1.0,False,True,36.60253807688425,43,17.709159380834848,26.623,in_progress,0.0
1,126.0,6.108105456815902,2.666685349725211,-157.41409933590128,-30.0,1.4,[-30.0, 1.4],0.5,False,True,37.109874389864416,44,17.709159380834848,26.689,in_progress,0.0
1,127.0,6.011847435402043,2.647004155524867,-161.50752105839092,-30.0,1.4425594061613083,[-30.0, 1.4425594061613083],0.5,False,True,37.67262382657971,44,17.709159380834848,26.756,in_progress,0.0
1,128.0,5.91291548504252,2.636363847644542,-166.1071095611148,-30.0,1.4,[-30.0, 1.4],0.5,False,True,38.2320976092246,45,17.709159380834848,26.814,in_progress,0.0
